,centrality
MPguatemala,0.7777777777777777
jimmyporguate,0.7777777777777777
Galdamez_Kaibil,0.5555555555555556
GuatemalaGob,0.5555555555555556
jimmymoralesgt,0.5555555555555556
sandrajovel6,0.4444444444444444
AdrianSoto_EU,0.3333333333333333
EmisorasUnidas,0.3333333333333333
SandraTorresGUA,0.2222222222222222
relato_gt,0.1111111111111111
