,centrality
An0nymous_GT,0.5714285714285714
prensa_libre,0.42857142857142855
ATITLAN4,0.2857142857142857
El_andarin,0.2857142857142857
Guatevision_tv,0.2857142857142857
DrsergioHernan3,0.14285714285714285
PactoDeCorruptos,0.14285714285714285
mariottoro,0.14285714285714285
